식품명,대표식품코드,대표식품명,식품중분류코드,식품소분류코드,에너지(kcal),단백질(g),당류(g),나트륨(mg),포화지방산(g),카페인(mg),업체명
라떼_초콜릿 라떼 아이스(ICED),20723,라떼,2072300,207230000,62,1.93,8.43,39,1.2,3.61,토프레소
라떼_초콜릿 라떼 핫(HOT),20723,라떼,2072300,207230000,67,2.08,9.09,42,1.3,3.9,토프레소
라떼_카카오 라떼 아이스(ICED),20723,라떼,2072300,207230000,60,2.82,7.04,29,1.41,0,커피에반하다
라떼_카카오 라떼 핫(HOT),20723,라떼,2072300,207230000,60,2.82,7.04,29,1.41,0,커피에반하다
라떼_토피 넛 라떼 아이스(ICED) (EX),20723,라떼,2072300,207230000,61,1.5,4.98,42,2.49,4.13,이디야
라떼_토피 넛 라떼 아이스(ICED),20723,라떼,2072300,207230000,61,1.38,5.05,42,2.53,4.53,이디야
라떼_토피 넛 라떼 핫(HOT) (EX),20723,라떼,2072300,207230000,80,2.42,6.36,57,3.18,4.13,이디야
라떼_토피 넛 라떼 핫(HOT),20723,라떼,2072300,207230000,74,1.99,5.98,52,2.99,4.53,이디야
라떼_토피넛 라떼 아이스(ICED),20723,라떼,2072300,207230000,62,1.56,3.81,29,1.4,9.14,메가커피
라떼_토피넛 라떼 아이스(ICED),20723,라떼,2072300,207230000,72,1.23,2.46,30,2.15,7.85,빽다방
라떼_토피넛 라떼 아이스(ICED),20723,라떼,2072300,207230000,83,1.69,6.99,57,1.2,0,토프레소
라떼_토피넛 라떼 핫(HOT),20723,라떼,2072300,207230000,62,1.59,3.01,29,1.18,9.51,메가커피
라떼_토피넛 라떼 핫(HOT),20723,라떼,2072300,207230000,117,2.29,5.43,50,3.71,14.57,빽다방
라떼_토피넛 라떼 핫(HOT),20723,라떼,2072300,207230000,90,1.82,7.53,61,1.3,0,토프레소
라떼_헤이즐넛 라떼 아이스(ICED),20723,라떼,2072300,207230000,35,1.45,2.41,60,1.2,19.52,토프레소
라떼_헤이즐넛 라떼 핫(HOT),20723,라떼,2072300,207230000,42,1.82,2.86,68,1.56,21.04,토프레소
라떼_헤이즐넛자바칩 라떼 아이스(ICED),20723,라떼,2072300,207230000,71,2.82,8.17,33,1.69,2.25,커피에반하다
라떼_헤이즐넛자바칩 라떼 핫(HOT),20723,라떼,2072300,207230000,78,3.38,8.73,39,1.97,2.25,커피에반하다
라떼_화이트 초콜릿 아이스(ICED) (EX),20723,라떼,2072300,207230000,66,1.39,6.86,26,2.49,0,이디야
라떼_화이트 초콜릿 아이스(ICED),20723,라떼,2072300,207230000,77,1.28,7.39,33,3.75,0,이디야
라떼_화이트 초콜릿 핫(HOT) (EX),20723,라떼,2072300,207230000,84,2.26,8.18,40,3.14,0,이디야
라떼_화이트 초콜릿 핫(HOT),20723,라떼,2072300,207230000,83,1.77,7.93,41,3.72,0,이디야
라떼_흑당 라떼 아이스(ICED),20723,라떼,2072300,207230000,54,1.4,5.69,18,0.88,0,메가커피
라떼_흑당 라떼 아이스(ICED),20723,라떼,2072300,207230000,60,1.23,9.99,22,0.97,0,이디야
라떼_흑당 라떼 핫(HOT),20723,라떼,2072300,207230000,59,1.21,9.9,21,0.92,0,이디야
라떼_흑당 밀크티 라떼 아이스(ICED),20723,라떼,2072300,207230000,51,1.42,3.82,18,0.76,5.18,메가커피
라떼_흑당버블그린티 라떼 아이스(ICED),20723,라떼,2072300,207230000,70,1.24,7.53,15,0.73,18,메가커피
라떼_흑당버블 라떼 아이스(ICED),20723,라떼,2072300,207230000,54,1.22,4.6,18,0.69,0,메가커피
라떼_흑당버블 밀크티 라떼 아이스(ICED),20723,라떼,2072300,207230000,56,1.29,4.13,18,0.73,2.42,메가커피
라떼_흑호 라떼,20723,라떼,2072300,207230000,60,2.25,8.73,23,1.13,0,커피에반하다
라떼_고구마 라떼 아이스(ICED),20723,라떼,2072300,207230000,95,2.88,8.29,45,2.37,0,카페게이트
라떼_고구마 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,57,1.51,5.5,21,1.04,0,아임일리터
라떼_고구마 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,75,2.53,7,25,0.93,0,커피:니
라떼_고구마 라떼 아이스(ICED) (M),20723,라떼,2072300,207230000,50,1.39,4.6,19,0.93,0,아임일리터
라떼_고구마 라떼 아이스(ICED) (R),20723,라떼,2072300,207230000,57,1.28,6.38,20,0.75,0,커피:니
라떼_고구마 라떼 핫(HOT),20723,라떼,2072300,207230000,93,2.92,8,45,2.31,0,카페게이트
라떼_고구마 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,53,1.31,5.16,18,0.88,0,아임일리터
라떼_고구마 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,109,3.08,11.5,49,1.9,0,커피:니
라떼_고구마 라떼 핫(HOT) (M),20723,라떼,2072300,207230000,60,1.56,5.72,21,1.03,0,아임일리터
라떼_고구마 라떼 핫(HOT) (R),20723,라떼,2072300,207230000,92,2.74,4.79,44,1.71,0,커피:니
라떼_골드 고구마 라떼 아이스(ICED),20723,라떼,2072300,207230000,105,2.96,11.51,48,2.3,0,달콤
라떼_골드 고구마 라떼 핫(HOT),20723,라떼,2072300,207230000,105,2.96,11.51,48,2.3,0,달콤
라떼_그린티 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,63,1.8,9.33,25,1.2,10.1,커피:니
라떼_그린티 라떼 아이스(ICED) (R),20723,라떼,2072300,207230000,52,1.58,7.38,26,1.05,7.58,커피:니
라떼_그린티 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,97,3.3,10.13,55,2.2,11.36,커피:니
라떼_그린티 라떼 핫(HOT) (R),20723,라떼,2072300,207230000,84,3,10.59,50,2,8.91,커피:니
라떼_녹차 라떼,20723,라떼,2072300,207230000,56,1.51,6.98,23,0.91,0,청자다방
라떼_녹차 라떼 아이스(ICED),20723,라떼,2072300,207230000,59,1.35,8.8,20,1.02,6.6,더벤티
라떼_녹차 라떼 아이스(ICED),20723,라떼,2072300,207230000,61,1.45,9.24,21,1.02,9.46,바나프레소
라떼_녹차 라떼 핫(HOT),20723,라떼,2072300,207230000,68,1.69,9.48,27,1.35,6.6,더벤티
라떼_녹차 라떼 핫(HOT),20723,라떼,2072300,207230000,92,2.4,12.86,35,1.76,12.3,바나프레소
라떼_단호박 라떼,20723,라떼,2072300,207230000,59,1.59,6.53,18,0.69,0,청자다방
라떼_달고나 라떼,20723,라떼,2072300,207230000,71,1.33,9.31,73,0.7,0,청자다방
라떼_달고나 버블 라떼,20723,라떼,2072300,207230000,69,0.26,9.82,70,0.48,0,청자다방
라떼_달고나 카페 라떼,20723,라떼,2072300,207230000,69,1.39,10.14,71,0.63,30.54,청자다방
라떼_더블 초콜릿 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,105,3.81,12.05,39,2.33,0,달콤
라떼_더블 초콜릿 라떼 아이스(ICED) (R),20723,라떼,2072300,207230000,112,3.94,12.96,41,2.54,0,달콤
라떼_더블 초콜릿 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,105,3.81,12.05,39,2.33,0,달콤
라떼_더블 초콜릿 라떼 핫(HOT) (R),20723,라떼,2072300,207230000,112,3.94,12.96,41,2.54,0,달콤
라떼_딥초코버블 라떼 아이스(ICED),20723,라떼,2072300,207230000,70,2.03,5.25,28,1.35,0.91,카페게이트
라떼_딥초코버블 라떼 핫(HOT),20723,라떼,2072300,207230000,67,2,5.08,28,1.23,0.83,카페게이트
라떼_딸기 듬뿍 라떼 (L),20723,라떼,2072300,207230000,60,1.39,7.73,23,1.1,0,팔공티
라떼_딸기 듬뿍 라떼 (XL),20723,라떼,2072300,207230000,61,1.3,8.2,21,1.02,0,팔공티
라떼_딸기 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,58,1.33,9.44,17,0.73,0,아임일리터
라떼_딸기 라떼 아이스(ICED) (M),20723,라떼,2072300,207230000,51,1.22,8.29,13,0.59,0,아임일리터
라떼_딸기버블 라떼 아이스(ICED),20723,라떼,2072300,207230000,85,1.18,12.01,24,1.02,0,카페게이트
라떼_리얼 초코 아이스(ICED),20723,라떼,2072300,207230000,104,2.28,11.29,32,0.89,3.55,블루샥
라떼_리얼 초코 핫(HOT),20723,라떼,2072300,207230000,116,2.75,9.32,32,4.12,4.61,블루샥
라떼_리얼군고구마 라떼,20723,라떼,2072300,207230000,60,1.56,7.77,18,0.81,0,청자다방
라떼_리얼초코 라떼 아이스(ICED),20723,라떼,2072300,207230000,115,3.72,7.95,108,4.4,0.91,카페게이트
라떼_리얼초코 라떼 핫(HOT),20723,라떼,2072300,207230000,110,3.54,7.54,60,4.15,0.83,카페게이트
라떼_마스카포네치즈 라떼,20723,라떼,2072300,207230000,64,1.26,5.32,36,2.28,0,청자다방
라떼_말차 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,52,1.44,7.28,22,1.01,0,아임일리터
라떼_말차 라떼 아이스(ICED) (M),20723,라떼,2072300,207230000,52,1.29,7.73,19,0.88,0,아임일리터
라떼_말차 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,59,1.75,7.81,27,1.26,0,아임일리터
라떼_말차 라떼 핫(HOT) (M),20723,라떼,2072300,207230000,68,2.05,9,32,1.46,0,아임일리터
라떼_망고 라떼 아이스(ICED),20723,라떼,2072300,207230000,54,1.18,8.99,20,0.89,0,블루샥
라떼_미숫가루 아이스(ICED) (L),20723,라떼,2072300,207230000,43,1.28,5.56,33,0.11,0,커피:니
라떼_미숫가루 아이스(ICED) (R),20723,라떼,2072300,207230000,39,1.08,4.4,29,0.08,0,커피:니
라떼_미숫가루 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,81,2.68,7.46,27,1.3,0,아임일리터
라떼_미숫가루 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,85,2.61,7.78,56,1,0,커피:니
라떼_미숫가루 라떼 아이스(ICED) (R),20723,라떼,2072300,207230000,66,2.43,6.65,52,0.98,0,커피:니
라떼_미숫가루 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,58,2.14,5.05,27,1.26,0,아임일리터
라떼_미숫가루 라떼 핫(HOT) (M),20723,라떼,2072300,207230000,60,2.18,5.11,26,1.22,0,아임일리터
라떼_민트초코 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,66,1.49,9.26,43,1.01,0,아임일리터
라떼_민트초코 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,78,1.4,5.58,56,2.51,0,커피:니
라떼_민트초코 라떼 아이스(ICED) (M),20723,라떼,2072300,207230000,56,1.24,7.82,31,0.88,0,아임일리터
라떼_민트초코 라떼 아이스(ICED) (R),20723,라떼,2072300,207230000,78,1.4,5.58,56,2.53,0,커피:니
라떼_민트초코 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,70,1.79,9.28,47,1.25,0,아임일리터
라떼_민트초코 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,113,2.7,8.33,83,3.63,0,커피:니
라떼_민트초코 라떼 핫(HOT) (M),20723,라떼,2072300,207230000,68,1.96,8.27,42,1.46,0,아임일리터
라떼_민트초코 라떼 핫(HOT) (R),20723,라떼,2072300,207230000,113,2.71,8.32,83,3.65,0,커피:니
라떼_민트쿠키 라떼 아이스(ICED),20723,라떼,2072300,207230000,108,3.38,12.18,76,2.2,0,카페게이트
라떼_민트쿠키 라떼 핫(HOT),20723,라떼,2072300,207230000,104,3.23,11.54,74,2.31,0,카페게이트
라떼_밀크티 라떼 아이스(ICED),20723,라떼,2072300,207230000,91,3.05,9.48,51,2.54,7.75,카페게이트
라떼_밀크티 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,27,0.87,3.67,14,0.52,0,커피:니
라떼_밀크티 라떼 아이스(ICED) (R),20723,라떼,2072300,207230000,27,0.86,3.68,14,0.53,0,커피:니
라떼_밀크티 라떼 핫(HOT),20723,라떼,2072300,207230000,84,2.77,8.92,46,2.31,7.05,카페게이트
라떼_밀크티 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,60,2.4,6.68,40,2.4,0,커피:니
라떼_밀크티 라떼 핫(HOT) (R),20723,라떼,2072300,207230000,60,2.42,6.68,40,2.41,0,커피:니
라떼_밀크티 버블 라떼,20723,라떼,2072300,207230000,55,1.52,5.89,17,0.9,0,청자다방
라떼_브라운샷버블 라떼 아이스(ICED),20723,라떼,2072300,207230000,62,1.35,6.6,23,1.02,17.45,카페게이트
라떼_브라운샷버블 라떼 핫(HOT),20723,라떼,2072300,207230000,56,1.23,6,21,1.23,15.86,카페게이트
라떼_브라운슈가버블 라떼 아이스(ICED),20723,라떼,2072300,207230000,60,1.35,6.6,22,1.02,0,카페게이트
라떼_브라운슈가버블 라떼 핫(HOT),20723,라떼,2072300,207230000,54,1.23,6,20,0.92,0,카페게이트
라떼_생강 라떼,20723,라떼,2072300,207230000,132,2.14,16.21,43,4.61,0,청자다방
라떼_설향 딸기 라떼 아이스(ICED),20723,라떼,2072300,207230000,45,0.99,6.6,20,0.78,0,블루샥
라떼_스트로베리 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,53,1.69,3.81,19,0.85,0,달콤
라떼_스트로베리 라떼 아이스(ICED) (R),20723,라떼,2072300,207230000,52,1.69,3.66,19,0.85,0,달콤
라떼_약과 오트라떼 아이스(ICED),20723,라떼,2072300,207230000,73,0.34,7.28,30,1.35,0,더벤티
라떼_약과 오트라떼 핫(HOT),20723,라떼,2072300,207230000,82,0.51,7.78,36,1.35,0,더벤티
라떼_얼그레이 밀크티 라떼 아이스(ICED),20723,라떼,2072300,207230000,70,2.54,7.61,39,1.69,18.31,달콤
라떼_얼그레이 밀크티 라떼 핫(HOT),20723,라떼,2072300,207230000,70,2.54,7.61,39,1.69,18.31,달콤
라떼_영암 고구마 라떼 아이스(ICED),20723,라떼,2072300,207230000,58,1.29,6.79,16,0.78,0,블루샥
라떼_영암 고구마 라떼 핫(HOT),20723,라떼,2072300,207230000,76,1.69,8.6,21,1.04,0,블루샥
라떼_오곡 라떼 아이스(ICED),20723,라떼,2072300,207230000,92,3.55,7.45,56,2.54,0,카페게이트
라떼_오곡 라떼 핫(HOT),20723,라떼,2072300,207230000,96,3.54,7.85,57,2.62,0,카페게이트
라떼_오미자 라떼,20723,라떼,2072300,207230000,133,2,17.81,44,4.86,0,청자다방
라떼_제주 말차 라떼 아이스(ICED),20723,라떼,2072300,207230000,58,1.8,4.84,23,0.89,9.28,블루샥
라떼_제주 말차 라떼 핫(HOT),20723,라떼,2072300,207230000,74,2.35,9.49,27,1.37,12.09,블루샥
라떼_제주 말차 카페 라떼 아이스(ICED),20723,라떼,2072300,207230000,47,1.69,5.39,19,0.78,50.74,블루샥
라떼_제주 말차 카페 라떼 핫(HOT),20723,라떼,2072300,207230000,88,2.35,15.01,25,1.21,66.07,블루샥
라떼_제주말차 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,68,1.48,7.29,27,1.81,23.13,팔공티
라떼_제주말차 라떼 아이스(ICED) (XL),20723,라떼,2072300,207230000,75,1.57,8.3,28,1.96,25.45,팔공티
라떼_제주말차 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,117,2.44,12.89,44,3.05,39.55,팔공티
라떼_제주말차 라떼 핫(HOT) (XL),20723,라떼,2072300,207230000,115,2.41,12.74,44,2.97,37.95,팔공티
라떼_짱구 초코 라떼 아이스(ICED),20723,라떼,2072300,207230000,124,3.86,15.98,49,3.58,0,달콤
라떼_초코 리얼 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,70,1.43,9.21,35,1.41,2.92,팔공티
라떼_초코 리얼 라떼 아이스(ICED) (XL),20723,라떼,2072300,207230000,81,1.68,10.65,40,1.65,3.21,팔공티
라떼_초코 리얼 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,111,2.49,14.8,60,2.44,4.77,팔공티
라떼_초코 리얼 라떼 핫(HOT) (XL),20723,라떼,2072300,207230000,109,2.56,13.59,57,2.42,3.81,팔공티
라떼_초코 라떼,20723,라떼,2072300,207230000,64,1.43,8.5,30,1.51,0,청자다방
라떼_초코 라떼 아이스(ICED),20723,라떼,2072300,207230000,90,1.86,12.18,49,2.37,2.37,더벤티
라떼_초코 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,55,1.45,7.28,25,1.01,0,아임일리터
라떼_초코 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,88,2.87,11.36,30,1.36,0,커피:니
라떼_초코 라떼 아이스(ICED) (M),20723,라떼,2072300,207230000,50,1.29,6.63,23,0.91,0,아임일리터
라떼_초코 라떼 아이스(ICED) (R),20723,라떼,2072300,207230000,75,2.48,12.03,31,1.19,0,커피:니
라떼_초코 라떼 핫(HOT),20723,라떼,2072300,207230000,99,2.2,12.69,55,2.71,2.37,더벤티
라떼_초코 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,59,1.74,7.3,30,1.25,0,아임일리터
라떼_초코 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,124,4.5,14.9,60,2.38,0,커피:니
라떼_초코 라떼 핫(HOT) (M),20723,라떼,2072300,207230000,62,2.01,7.09,34,1.49,0,아임일리터
라떼_초코 라떼 핫(HOT) (R),20723,라떼,2072300,207230000,111,4.06,13.29,54,2.16,0,커피:니
라떼_치즈군고구마 라떼,20723,라떼,2072300,207230000,73,1.64,8.75,25,1.42,0,청자다방
라떼_쿠키크림 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,74,1.7,8.54,50,1.64,0,아임일리터
라떼_쿠키크림 라떼 아이스(ICED) (M),20723,라떼,2072300,207230000,72,1.54,8.16,49,1.57,0,아임일리터
라떼_쿠키크림 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,78,2,8.56,55,1.87,0,아임일리터
라떼_쿠키크림 라떼 핫(HOT) (M),20723,라떼,2072300,207230000,84,2.27,8.61,60,2.15,0,아임일리터
라떼_토피넛 라떼 아이스(ICED),20723,라떼,2072300,207230000,106,3.05,8.97,68,3.38,1.1,카페게이트
라떼_토피넛 라떼 아이스(ICED) (L),20723,라떼,2072300,207230000,53,2.44,3.8,66,1.33,0,커피:니
라떼_토피넛 라떼 아이스(ICED) (R),20723,라떼,2072300,207230000,52,2.06,3.23,57,1.15,0,커피:니
라떼_토피넛 라떼 핫(HOT),20723,라떼,2072300,207230000,103,3.08,8.62,66,3.23,1,카페게이트
라떼_토피넛 라떼 핫(HOT) (L),20723,라떼,2072300,207230000,97,4.03,6.4,101,2.34,0,커피:니
라떼_토피넛 라떼 핫(HOT) (R),20723,라떼,2072300,207230000,84,3.56,5.71,86,2.11,0,커피:니
라떼_피스타치오 카페 라떼 아이스(ICED),20723,라떼,2072300,207230000,59,0.95,8.3,28,1.24,31.29,바나프레소
라떼_피스타치오 카페 라떼 핫(HOT),20723,라떼,2072300,207230000,91,1.84,11.78,46,2.11,40.68,바나프레소
라떼_하동녹차 라떼 아이스(ICED),20723,라떼,2072300,207230000,117,3.38,10.66,54,4.06,15.72,카페게이트
라떼_하동녹차 라떼 핫(HOT),20723,라떼,2072300,207230000,105,3.08,9.23,59,3.69,14.29,카페게이트
라떼_호두 라떼,20723,라떼,2072300,207230000,63,1.42,7.79,32,1.31,0,청자다방
라떼_흑당고구마 라떼,20723,라떼,2072300,207230000,65,1.37,8.94,16,0.71,0,청자다방
라떼_흑당버블 라떼,20723,라떼,2072300,207230000,67,1.31,8,16,0.99,0,청자다방
라떼_흑당 버블 라떼 아이스(ICED) (M),20723,라떼,2072300,207230000,63,1.4,6.75,23,0.81,0,아임일리터
라떼_바닐라라떼 아이스(ICED),20723,라떼,2072305,207230500,34,0.86,4.32,17,0.78,35.19,컴포즈커피
라떼_바닐라라떼 핫(HOT),20723,라떼,2072305,207230500,44,1.27,4.99,24,1.15,35.19,컴포즈커피
레몬차_레몬 스윗플럼 핫(HOT),20724,레몬차,2072400,207240000,55,0.14,10.75,2,0.02,0,이디야
레몬차_레몬차 아이스(ICED),20724,레몬차,2072400,207240000,46,0.04,9.7,14,0,0,메가커피
레몬차_레몬차 핫(HOT),20724,레몬차,2072400,207240000,47,0.05,9.49,16,0,0,메가커피
레몬차_레몬차,20724,레몬차,2072400,207240000,53,0.09,10.74,0,0.01,0,이디야
레몬차_레몬티 아이스(ICED),20724,레몬차,2072400,207240000,46,0.17,11.17,20,0,0,빽다방
레몬차_레몬티 아이스(ICED),20724,레몬차,2072400,207240000,55,0.48,11.08,1,0,0,토프레소
레몬차_레몬티 핫(HOT),20724,레몬차,2072400,207240000,68,0,16.5,15,0,0,빽다방
레몬차_레몬티 핫(HOT),20724,레몬차,2072400,207240000,54,0.52,10.91,1,0,0,토프레소
레몬차_레몬차,20724,레몬차,2072400,207240000,41,0.11,9.62,21,0,0,청자다방
레몬차_레몬차 (L),20724,레몬차,2072400,207240000,35,0.16,8.56,5,0,0,커피:니
레몬차_레몬차 (R),20724,레몬차,2072400,207240000,28,0.13,6.88,4,0,0,커피:니
레몬차_레몬차 아이스(ICED) (L),20724,레몬차,2072400,207240000,36,0.01,7.98,12,0.08,0,아임일리터
레몬차_레몬차 아이스(ICED) (M),20724,레몬차,2072400,207240000,42,0.02,8.75,14,0.1,0,아임일리터
레몬차_레몬차 핫(HOT) (L),20724,레몬차,2072400,207240000,36,0.01,7.98,12,0.08,0,아임일리터
레몬차_레몬차 핫(HOT) (M),20724,레몬차,2072400,207240000,42,0.02,8.75,14,0.1,0,아임일리터
레몬홍차_레몬얼그레이티 아이스(ICED),20726,레몬홍차,2072600,207260000,18,0.01,4.17,0,0,12,빽다방
레몬홍차_레몬얼그레이티 핫(HOT),20726,레몬홍차,2072600,207260000,31,0.02,7.14,0,0,20.57,빽다방
레몬홍차_레몬 얼그레이티 핫(HOT),20726,레몬홍차,2072600,207260000,34,0.15,6.32,4,0,10.63,블루샥
미숫가루_미숫가루,20730,미숫가루,2073000,207300000,49,1.42,5.98,16,0.16,0,빽다방
미숫가루_오곡 미숫가루,20730,미숫가루,2073000,207300000,68,1.83,6.91,28,0.8,0,청자다방
미숫가루_제주 보리개역 아이스(ICED),20730,미숫가루,2073000,207300000,77,2.2,7.7,22,1.1,0,블루샥
미숫가루_제주 보리개역 핫(HOT),20730,미숫가루,2073000,207300000,84,2.83,8.27,24,1.21,0,블루샥
